price,total_square,rooms,floor
11100000,54.0,2,3
13475520,28.8,1,7
10000000,33.9,1,12
15600000,73.0,3,14
12500000,52.4,2,2
8500492,25.09,1,21
18500000,70.0,3,1
12892148,78.0,4,13
26507409,74.2,3,33
13500000,64.5,3,10
24800000,90.0,3,5
18500000,74.5,3,14
14705720,43.0,1,5
10500000,43.6,2,5
13350000,70.0,3,3
12560000,101.7,5,5
4500000,26.4,1,8
6550000,42.0,2,2
10160020,35.0,1,2
30150000,100.0,4,20
8313180,34.9,1,13
17620000,50.0,2,17
12800000,43.0,1,6
96000000,250.0,5,5
18700000,40.0,1,3
13000000,48.0,2,4
45000000,61.0,2,1
125000000,144.0,3,5
12598615,49.0,2,2
20010840,61.8,2,16
34802320,81.2,2,3
48292796,98.0,3,10
10360061,34.01,1,21
16000000,43.1,1,9
15481520,43.1,1,19
22990000,78.0,3,8
16750000,56.0,2,14
7800000,40.0,1,7
22800000,98.0,4,3
39000000,98.0,3,5
22300000,43.0,2,7
17900000,33.4,1,2
11100000,42.7,1,31
63130870,96.4,3,16
12500000,35.0,1,13
58990000,260.0,3,2
8400000,35.0,1,6
4851000,15.7,1,1
19014265,44.2,1,10
5200000,32.4,1,5
9372475,48.0,1,8
17500000,74.9,3,16
13499000,34.4,1,7
7492587,34.37,1,8
14200000,55.0,2,5
19500000,76.2,3,4
6500000,31.8,1,6
14500000,60.0,2,14
7599743,17.7,1,14
17500000,43.0,1,14
15500000,78.0,3,5
74507620,125.9,5,42
21042000,70.0,2,9
7900000,64.0,2,16
5363207,31.06,1,8
6300000,30.0,1,1
39000000,178.8,6,9
120213565,142.0,3,8
18990000,58.0,2,3
200000000,220.0,4,16
11500000,39.0,1,18
7600000,38.8,1,9
12500000,99.0,4,5
16700000,44.0,2,1
6310054,42.16,1,10
14900000,80.0,2,6
7277145,20.0,1,23
8150000,37.5,2,2
15837246,28.31,1,13
71716945,97.0,3,4
13500000,40.0,1,1
35535281,65.3,2,9
14500000,69.3,2,16
12800000,62.3,4,9
92000000,100.0,2,5
13800000,85.0,3,4
160000000,219.0,6,11
36830000,57.82,2,26
33000000,81.0,3,21
14578477,54.59,2,2
21200000,66.3,3,9
36880000,64.52,3,21
11450000,38.9,1,2
24000000,76.51,3,14
15169701,24.0,1,51
18649744,38.0,2,31
70000000,100.0,3,15
12533070,51.62,2,22
10275940,25.0,1,10
6880224,35.76,1,7
31500000,148.0,4,4
71900000,88.5,2,9
11150000,35.1,1,5
16000000,50.9,2,1
28200000,85.3,3,7
9800000,38.0,2,2
10390000,44.7,2,5
17174080,50.0,2,8
10700000,36.0,1,5
15500000,55.9,2,5
12500000,34.9,1,3
12393489,58.0,2,8
6300000,31.0,1,3
11523640,35.79,2,12
15900000,66.2,2,2
8900000,38.0,1,8
120000000,116.2,3,9
21950000,120.0,3,5
15125096,64.0,4,7
20565363,32.4,1,9
59999999,152.5,5,1
22000000,56.0,2,2
8990000,64.0,2,16
24003088,94.0,3,30
15000000,62.0,4,7
12700000,44.0,1,5
49000000,116.8,3,7
44000000,93.0,3,7
27819000,68.8,2,2
13847393,53.0,3,10
50058400,127.7,3,3
10073359,34.3,1,10
8926235,41.5,1,11
10950000,57.0,2,3
23500000,89.7,3,7
24675744,48.0,1,6
9783426,54.27,3,16
16400000,83.0,3,23
25620884,69.2,3,2
10990000,65.0,3,3
14500000,56.6,2,6
19450000,101.2,4,20
30000000,71.0,2,2
20000000,60.0,2,4
14851825,62.95,3,20
15900000,74.6,2,17
9101249,21.0,1,11
9100000,58.0,2,19
25000000,58.9,3,5
15000000,62.0,2,12
19950000,71.9,3,2
9498801,35.56,1,18
18500000,75.0,2,9
10300000,52.7,2,6
7000000,39.2,1,5
11500000,39.9,1,8
12396659,54.37,2,20
6500000,30.0,1,10
29900000,78.0,2,2
16700000,42.2,2,8
22400000,50.0,2,25
13900000,52.0,2,11
17800000,65.0,2,19
9342547,41.0,1,10
16000000,39.8,1,3
9400000,76.8,3,12
16499000,69.6,2,2
67000000,155.0,4,7
17221540,39.0,1,2
20755364,67.0,2,37
199000000,176.0,5,3
15000000,60.0,3,6
7499999,30.3,1,4
7000000,46.6,2,5
8868800,24.0,1,22
12000000,45.5,2,1
100000000,120.0,3,2
17900000,71.9,2,20
16964758,64.1,3,6
20650000,74.0,3,10
14945760,43.0,1,12
30900000,54.0,2,13
9500000,45.5,2,6
13024974,27.4,1,22
6667352,43.5,2,13
9196700,38.2,1,18
12000000,43.9,1,17
117000000,176.0,5,3
8200000,63.3,2,9
4800000,30.2,1,2
10900000,38.5,2,9
45000000,141.0,4,5
10900000,72.1,2,2
27756856,45.4,1,21
7640000,21.0,1,25
7700000,45.2,1,4
19900000,54.0,2,3
7483692,27.74,1,22
193502720,240.0,6,5
11200000,34.3,1,12
35000000,53.3,1,13
46500000,75.0,3,4
10543064,58.0,2,6
12500000,71.3,3,16
11750000,37.8,1,11
9100000,52.7,2,8
8801435,28.2,1,24
10500000,51.9,2,3
17734500,56.3,2,24
18500000,54.5,2,14
25216176,89.3,3,24
5500000,23.2,1,1
39000000,99.0,4,4
20800000,28.6,1,8
34416668,63.0,2,20
46800000,138.0,4,12
12300000,44.0,1,17
22800000,60.0,2,9
18900000,77.7,3,15
11200000,58.0,2,4
90000000,94.4,1,4
37936640,81.2,2,15
31650000,62.0,2,5
29430000,65.0,3,13
6750000,46.0,1,21
11900000,56.1,2,3
48182705,101.5,4,12
33943356,85.98,3,26
12990000,77.1,3,3
17200000,45.1,1,3
35900000,76.0,2,9
6750000,31.0,1,4
21500000,58.0,2,3
23226186,69.27,2,18
18375244,37.0,1,14
11300000,34.5,1,10
16000000,76.0,3,6
25000000,66.5,2,3
7635891,19.0,1,11
13042761,57.03,2,14
7370281,20.0,1,12
5450000,26.0,1,8
101000000,125.5,1,2
11032888,37.0,2,4
47350000,75.54,3,21
17265951,84.42,4,22
14000000,69.8,2,13
12773000,63.4,2,18
21514560,44.0,1,7
12650000,82.8,3,14
29110000,59.73,3,8
14000000,57.0,2,2
79500000,173.0,4,4
35490000,91.0,3,5
8250000,49.1,2,9
5250000,33.0,1,5
19836000,58.0,3,22
11500000,76.0,3,6
18700000,58.0,2,2
14552117,63.6,3,8
12500000,64.5,3,1
89900000,96.0,3,18
5690718,39.43,2,2
14700000,53.0,2,16
20077800,65.4,2,20
26223210,84.0,3,4
14000000,70.0,3,5
11800000,35.5,1,7
10650000,59.7,2,25
7200000,30.0,1,3
31000000,55.3,1,10
15984944,67.1,3,23
63635250,127.45,3,21
16490000,74.3,3,3
17990000,77.1,2,6
33350000,62.0,2,5
10500000,32.0,1,2
14500000,58.0,3,7
16600000,54.9,3,2
7556428,37.04,2,7
10000000,35.8,1,9
15000000,75.0,3,17
84000000,113.0,4,6
22900000,95.0,4,3
21849889,63.1,2,13
40400000,109.2,3,22
19350000,92.5,4,2
18000000,63.5,3,7
33593160,81.0,2,5
6150000,46.7,2,5
9500000,35.0,1,1
185000000,334.0,7,5
2850000,13.0,1,1
43282255,65.1,1,10
8000000,38.5,1,9
20739174,70.6,3,21
9990000,43.7,1,19
7365756,35.33,2,16
34234634,83.12,3,40
7400000,25.0,1,5
14000000,51.3,2,16
19350000,79.0,3,27
7924872,23.7,1,4
27730394,90.0,3,8
5236000,13.6,1,5
13000000,50.0,2,10
42963296,76.94,3,2
56658260,109.0,4,14
15800000,52.0,2,15
10941007,30.7,1,9
14000000,60.1,2,13
10350000,87.0,3,6
8423834,24.0,1,8
21332510,74.3,2,21
20500000,96.1,4,1
19364240,45.8,1,13
22800000,71.0,2,6
11000000,37.3,1,24
6207492,23.2,1,8
11000000,37.8,1,5
18297672,71.7,2,1
12551644,41.0,2,11
11300000,41.8,1,9
115000000,152.4,4,40
78000000,100.0,2,2
32178080,82.72,3,11
34117464,86.0,3,27
53500000,100.0,4,4
7667439,27.44,1,23
29000000,45.9,1,8
62024380,109.71,4,36
143000000,235.0,5,8
43000000,73.06,2,27
10281955,41.7,2,3
18881000,79.0,3,9
9233479,28.7,1,9
6940309,26.0,1,11
12527550,67.9,2,13
34192180,78.1,3,24
10500000,45.0,2,13
11752290,29.7,1,11
9390000,37.7,2,7
12550000,34.1,1,8
18301500,58.1,2,8
15475040,46.0,2,9
39647400,59.8,2,6
35101650,72.3,2,5
17469372,41.0,1,17
9067082,36.1,1,11
42000000,87.1,2,2
10000000,58.7,2,9
14000000,54.5,2,5
13513674,36.7,1,15
16500000,56.0,2,1
12861607,67.37,2,14
60322827,90.8,3,4
35929476,66.0,2,12
25745920,45.2,1,10
11600000,37.0,1,5
41215240,103.4,3,2
31190000,142.6,2,17
10180320,36.0,1,11
9649380,28.0,1,2
4750000,25.0,1,2
215000000,221.0,4,2
7500000,36.0,2,19
140000000,218.6,8,3
74500000,86.0,3,3
13300000,79.5,3,2
6500000,34.8,1,5
13000000,52.0,3,1
210000000,300.0,6,4
20000000,78.0,3,5
66779775,63.5,1,7
17900000,86.0,4,3
7169090,20.1,1,23
11742500,42.7,2,1
12300000,65.0,3,19
40000000,74.0,2,16
15824893,60.1,2,2
6309752,42.11,1,14
25548199,81.2,3,20
15330560,41.0,1,25
19990000,54.0,2,7
7900000,46.0,1,2
8300000,45.0,1,20
21890000,43.7,1,10
10674828,56.4,2,2
11500000,42.1,2,6
14644408,30.69,1,42
12788185,37.0,2,18
10780000,45.6,2,7
13500000,83.1,3,13
11950000,73.3,4,6
16600000,76.0,3,1
10000000,38.1,1,12
21000000,76.3,3,10
7151133,57.33,3,1
14856280,27.4,1,38
63333352,63.0,1,5
14200000,38.1,1,17
93022384,100.0,3,8
6500000,39.8,2,1
24821760,64.64,2,5
11200000,41.0,1,6
12300000,48.9,3,4
9000000,52.9,2,8
14611300,71.8,3,5
35914040,75.8,2,11
39900000,63.7,2,10
23000000,82.2,2,7
6100000,37.2,1,6
11500000,39.0,1,3
8000000,64.0,2,18
16300000,62.1,2,22
16654560,47.1,2,4
5400000,30.2,1,2
13523233,48.0,2,10
24000000,76.1,2,18
14500000,41.0,1,8
23500000,103.0,3,2
7399935,58.36,3,2
49318060,120.2,4,15
6000000,33.0,1,6
13300000,33.6,1,30
49700000,108.1,3,4
10600000,35.2,1,11
12500000,83.0,3,15
13063075,59.5,2,21
19531011,87.8,4,2
12000000,45.6,2,5
30000000,42.0,1,4
7500000,29.7,1,6
23444971,78.4,3,2
11500000,47.0,2,7
12624199,66.0,2,15
25000000,75.0,4,8
13100000,32.0,1,3
41786492,83.0,2,3
50000000,100.0,4,4
17000000,38.0,2,16
17500000,57.4,2,10
37500000,91.0,3,6
28000000,52.0,2,10
26300000,70.0,2,11
21500000,86.0,3,2
34883640,88.0,3,17
13700000,45.2,1,2
11900000,63.53,2,10
12611256,55.8,2,28
6600000,42.2,1,10
15499000,58.2,3,7
11500000,34.0,1,4
10828800,26.0,1,22
14200000,52.6,2,7
6002172,39.62,2,2
9404630,41.0,1,21
19441705,56.9,2,45
9400000,44.5,2,16
14500000,51.4,2,3
16000000,54.5,2,9
8350000,41.2,2,4
9500000,71.3,3,6
16500000,45.9,2,22
14900000,33.1,1,7
7800000,41.6,1,9
95000000,230.0,5,19
16500000,45.0,2,12
12600000,51.4,2,12
6610000,40.0,1,9
11500000,41.9,2,2
17500000,126.6,3,9
13999000,52.6,2,8
9900000,44.9,1,12
10305291,39.3,1,2
10100556,36.0,1,9
18200000,37.7,1,4
21900000,55.7,3,23
61927191,95.67,4,12
36589999,78.72,2,4
35215049,65.3,2,4
14500000,82.0,3,17
18500000,75.0,3,12
10200000,34.5,1,15
19000000,57.4,2,2
19450000,67.8,3,4
7290000,37.0,1,7
69000000,170.0,4,8
13137692,30.5,1,40
23000000,39.3,1,9
16900000,80.0,3,3
35006480,76.4,2,4
14800000,41.0,2,2
13000000,47.8,1,2
9200000,33.0,1,7
17500000,63.2,2,15
8350000,42.2,2,2
24728722,55.3,2,17
11000000,52.3,2,14
20573562,41.0,1,3
16300000,50.5,2,3
15500000,34.8,1,1
30500000,101.0,3,3
5300000,23.7,1,9
23900000,44.0,2,7
7600000,25.0,1,1
130000000,135.0,3,9
27249219,84.92,2,11
47559685,115.08,4,16
26490000,91.1,3,5
43000000,77.0,3,20
34000000,51.5,2,12
11320200,33.0,1,14
24100000,85.0,3,14
14490000,60.3,2,7
15400000,72.0,3,3
10000000,40.0,1,8
39000000,102.4,4,25
22500000,83.2,3,9
17295043,58.4,3,2
18830000,38.0,1,3
10700000,50.6,3,1
5905978,26.28,1,4
9500000,33.8,1,16
20700000,64.5,2,3
21000000,62.0,3,5
21999999,47.0,2,10
90000000,184.1,5,29
14500000,77.0,2,13
18900000,60.4,3,7
15965100,65.68,2,2
6406381,40.86,2,7
27500000,78.7,3,10
29633400,90.9,3,15
6300000,42.5,2,2
4757000,18.1,1,1
98786700,291.0,5,10
8100000,43.0,1,3
9600000,36.0,1,5
13750000,60.44,3,22
13900000,49.03,2,16
12097405,38.0,1,21
19500000,54.4,2,5
22500000,32.6,1,26
17450000,42.0,2,8
56630621,103.2,3,17
13900000,64.0,2,15
20999999,44.7,1,3
24300000,60.0,3,14
15488000,118.4,5,14
60000000,85.12,2,12
156082500,297.3,1,3
9490000,49.0,2,3
12925292,51.0,2,6
69000000,153.6,5,4
43369400,113.0,3,17
10250000,31.0,1,1
40376700,107.1,3,2
6850000,18.8,1,1
7194465,55.29,2,2
14388658,61.0,3,5
8985900,23.1,1,22
25981069,78.8,3,26
8000000,46.6,2,9
16437680,39.4,1,20
210000000,239.0,1,8
37321290,81.31,2,39
11800000,46.0,2,9
10315676,25.0,1,30
31825692,68.0,3,20
18900000,100.0,3,2
17500000,83.8,3,1
17500000,77.1,2,11
15500000,62.5,3,6
14898240,73.9,3,3
20210000,38.45,2,18
13900000,38.0,1,8
7150000,54.5,2,4
25900000,56.0,2,20
12000000,80.0,3,4
18900000,102.3,4,2
18064320,61.0,3,4
23000000,58.0,2,9
11000000,36.0,1,10
11800000,60.0,2,12
92280712,166.0,5,18
241878400,602.8,6,18
19500000,42.0,1,26
18000000,70.0,3,11
23200000,57.0,2,8
8000000,35.0,1,14
19675604,67.67,2,9
17297221,47.46,2,6
13393767,52.0,2,21
13300000,80.1,2,4
12900000,58.1,2,9
13250000,70.1,3,1
10500000,58.5,2,3
15583207,83.6,3,4
8500000,35.0,1,11
8900000,45.0,1,4
13550000,56.0,3,1
7500000,35.0,1,1
6400000,30.0,1,9
11000000,72.5,2,16
8234350,23.0,1,11
15363758,52.5,3,9
6594858,40.8,2,11
44707952,104.8,3,6
9450000,54.9,2,15
94884744,84.0,3,23
6800000,54.7,2,16
8900000,31.7,1,5
32900000,100.0,3,2
14800000,51.0,2,8
4500000,17.5,1,1
27236970,41.11,1,27
14700000,62.0,3,4
39470967,90.0,3,13
212064380,190.65,3,16
11381526,31.38,2,23
4600000,27.0,1,6
6169700,14.0,1,4
13200000,39.0,1,7
32500000,78.0,3,35
24676915,61.7,2,17
34399999,77.52,2,2
5000000,29.6,1,2
15500000,42.0,1,10
21990000,74.0,3,16
5727600,42.6,1,11
8350000,43.3,1,16
16000000,64.0,3,5
11500000,53.7,2,8
6300000,43.0,2,4
13900000,78.9,2,13
98000000,152.0,3,5
36577150,72.43,2,40
16952250,52.5,2,7
12877553,41.0,1,10
41805920,105.04,3,21
14900000,52.0,2,13
36683840,92.8,3,43
9300000,44.6,2,2
35000000,120.0,4,6
19500000,57.0,1,7
5982351,28.61,1,17
33140448,76.08,3,16
13600000,38.0,2,2
11300000,49.9,2,3
14355348,50.0,2,11
10800000,36.0,1,10
140000000,161.3,3,6
19800000,43.0,1,11
7500000,38.0,1,8
43300000,115.0,4,6
59990000,104.0,3,15
22289540,48.0,1,10
15710150,71.9,3,7
14500000,45.0,2,8
15000000,60.0,3,10
11238024,60.4,2,5
21500000,66.0,2,5
31304245,66.6,2,13
5990000,25.0,1,9
13265544,52.0,2,4
10699541,33.1,1,6
17300000,57.0,2,9
9300000,38.7,1,4
7900000,43.9,2,3
6700000,30.8,1,11
19500000,81.4,3,11
12299000,44.0,2,1
17000000,59.2,2,17
11203221,40.0,2,16
13500000,57.8,3,2
8300000,20.3,1,13
11410937,40.0,2,8
9699000,40.0,1,4
12995650,28.98,1,7
16236950,52.8,2,20
14000000,53.4,2,7
40633926,121.7,4,2
18660000,35.98,1,13
29200000,65.0,2,4
15500000,44.0,1,9
15300000,50.0,2,2
8900000,46.0,2,11
6350000,38.0,1,13
33745650,110.1,4,17
18600000,80.0,3,3
15990000,30.0,1,1
3700000,27.1,1,1
13161992,52.6,2,2
62874477,117.34,3,7
45756952,103.0,3,5
8601619,32.0,1,16
21500000,56.7,2,18
11700000,42.0,2,1
10562920,40.0,2,7
13999000,53.3,2,8
23000000,63.3,3,15
7400000,47.0,2,11
8800000,31.0,1,4
14493840,46.0,2,3
49379044,93.0,3,5
14000000,50.0,2,7
13000000,64.0,2,10
27990000,66.0,3,12
11500000,57.0,2,10
23746122,65.28,2,5
25557286,81.1,3,21
7676493,23.0,1,16
12000000,43.2,2,2
9800000,45.3,2,5
26514300,57.02,2,33
17565761,53.3,2,10
18300000,60.0,3,4
17000000,68.3,3,9
7500000,46.0,2,17
2350000,15.0,1,1
12000000,51.6,2,1
11490000,82.0,3,13
26000000,79.0,2,25
19750000,64.0,3,1
13200000,65.8,3,10
15379595,38.5,1,6
10500000,60.4,2,9
169900000,166.0,4,6
17900000,72.9,3,3
9200000,38.9,1,8
12995000,38.0,1,11
9690000,36.9,2,2
13500000,59.0,3,8
5000000,37.0,1,16
13600000,75.6,3,4
14203270,26.0,1,29
9824880,61.1,3,13
9800000,34.1,1,6
14400000,54.0,2,8
5980000,32.1,1,1
24930000,62.2,3,3
11600000,77.0,3,3
34990000,63.3,2,14
16800000,61.0,2,2
9200000,44.0,1,20
10990000,52.06,2,3
9100000,38.9,1,10
13994701,77.3,3,13
13812200,41.38,1,7
22200000,79.7,2,3
90704400,227.0,1,14
8700000,60.8,2,5
11750000,61.0,2,10
24000000,70.0,2,7
7700000,47.0,2,5
12700000,81.5,3,2
11915250,37.5,1,15
17821900,62.0,2,4
13200000,55.0,2,11
37999999,94.16,3,12
14700000,40.0,2,4
9750000,45.0,1,15
10927114,39.03,1,24
27700000,58.2,2,1
12709874,58.1,2,18
18900000,108.0,3,22
19900000,68.0,3,9
27500000,77.9,3,5
15700000,79.6,3,13
13100000,36.6,1,2
9800000,37.0,1,2
19300000,91.0,3,9
11900000,50.0,2,6
12000000,80.0,3,7
6199000,38.0,1,13
8200000,54.0,2,1
48054055,108.3,3,6
2700000,14.0,1,1
4591167,32.39,1,22
9700000,57.2,3,2
28296945,64.1,2,3
13499000,50.2,2,1
26469170,42.5,1,5
20212800,48.0,1,19
8883000,63.0,2,1
9155870,35.48,1,6
11999999,70.9,3,4
12800000,87.6,3,2
35000000,78.0,2,24
8960058,32.0,1,5
12490000,62.0,3,2
66895640,121.1,4,20
8800000,35.0,1,2
16900000,70.0,2,17
5999000,41.0,1,8
13560903,56.5,3,28
18370050,43.5,1,27
10850000,37.8,2,3
7950000,59.9,3,3
7189822,33.49,2,11
120000000,157.0,3,2
35895330,72.81,2,34
23300000,59.5,2,8
13900000,41.8,2,4
17000000,86.4,2,14
24000000,53.0,2,7
9500000,45.2,2,4
9700000,37.0,1,9
13400000,55.4,2,3
26365779,79.86,3,25
8960000,38.8,1,6
15500000,52.3,1,9
41460000,77.14,2,19
16800000,67.0,2,11
10665298,33.0,1,11
67000000,175.0,4,8
21000000,74.0,3,1
13449520,39.2,1,2
10800000,48.0,2,1
15950000,75.3,3,9
19000000,75.9,3,5
42651000,61.0,1,12
13300000,29.4,1,2
18700000,60.0,2,18
11500000,43.3,2,5
13439965,54.64,2,6
33002000,73.0,2,22
50000000,200.0,5,9
55000000,70.0,2,2
7100000,39.8,1,7
89000000,156.8,4,3
20000000,50.5,2,10
22550170,62.3,2,2
9409410,28.3,1,2
6700000,51.3,2,5
14869146,71.7,3,6
16226779,44.3,1,35
16000000,72.5,3,11
9000000,48.0,2,2
16359000,35.0,1,41
14000000,45.0,2,5
129344474,142.6,3,8
15292407,75.0,3,4
13300000,43.5,1,12
10200000,57.4,2,10
16000000,62.0,2,17
10500000,45.6,2,2
9950000,53.3,2,6
9950000,45.0,2,8
8516808,28.0,1,5
21500000,56.4,2,4
22900000,84.8,2,11
13499000,64.0,1,2
8500000,32.0,1,3
7600000,32.6,1,1
49000000,61.0,2,5
13000000,58.0,2,4
62000000,114.0,5,2
10990000,75.9,3,4
15010000,24.0,1,20
2950000,15.2,1,1
11470447,35.14,2,18
21447150,70.6,3,24
13590000,54.0,2,14
98500000,100.0,3,11
31505343,95.3,2,5
7400000,33.0,1,2
5900000,31.8,1,6
17967000,40.0,1,15
37000000,71.0,2,28
16218158,75.0,4,10
19900000,76.5,3,5
18000000,53.0,2,6
19500000,94.0,3,3
16800000,53.6,2,2
5450000,30.7,1,3
11254128,38.5,1,13
150000000,180.0,4,34
6150000,43.2,2,1
16500000,58.5,2,2
26600000,78.7,3,7
12492520,50.87,3,13
19000000,70.0,2,10
20000000,75.0,3,1
34400000,76.9,2,46
22900000,58.0,3,5
6200000,43.0,2,4
16904499,75.8,3,9
10875600,42.4,1,3
23900000,41.0,1,2
23000000,45.3,2,1
14950000,71.7,3,11
10600000,68.0,3,6
8000000,35.0,1,6
44000000,80.0,2,14
8700000,41.7,1,14
12900000,83.0,3,4
13999999,51.1,3,4
11200000,48.0,2,11
13900000,59.0,2,4
15540407,60.1,3,3
25000000,80.0,3,11
37579999,75.3,2,6
13990000,92.5,3,15
9300000,47.0,1,21
33000000,116.8,3,12
7500000,41.6,1,9
10300000,59.8,3,4
15000000,66.1,2,4
23236620,65.4,2,12
13500000,64.3,2,12
13900000,45.2,1,2
18200000,36.81,1,7
6650000,31.6,1,3
15102960,56.6,2,2
12200000,61.0,2,2
5400000,32.0,1,1
7372676,25.0,1,13
47990000,277.3,4,17
13400000,36.8,2,4
5800000,43.5,1,20
16890000,54.8,2,3
15107840,41.0,1,25
14000000,35.7,1,25
13000000,60.3,2,20
17801322,43.62,1,28
88500000,99.9,3,9
9799000,76.7,3,3
43545450,105.95,3,4
13200000,59.0,3,7
3650000,20.0,1,2
34800000,47.6,2,17
35289124,67.9,2,13
7900000,47.4,1,13
76000000,138.6,3,39
61000000,121.7,4,8
16000000,43.0,2,1
7600000,32.1,1,5
15958432,75.0,3,11
7650000,37.8,1,2
6400000,52.8,2,1
19100000,81.0,3,2
30000000,130.0,5,11
9198126,44.6,2,5
8200000,66.6,3,2
13499250,65.0,3,23
8899000,54.7,2,1
10100000,35.1,1,4
20520000,38.45,1,18
6500000,38.0,1,13
12957219,61.4,3,2
67000000,106.9,4,7
9650000,39.4,1,6
14535877,27.0,1,13
12700000,58.7,2,6
120000000,156.0,1,3
40000000,111.0,3,20
10800000,79.0,3,8
26623430,108.3,3,2
13891500,44.0,1,3
12200000,45.0,2,2
90704400,223.0,5,5
10111000,51.7,2,7
10100000,44.0,2,3
8800000,44.7,1,20
14000000,56.0,2,8
20800000,78.6,3,5
7300133,35.33,2,10
8150000,39.0,1,8
76800000,182.0,4,5
17258700,65.0,2,2
12700000,42.2,2,6
12300000,43.1,2,3
16800000,43.1,1,21
10600000,32.0,1,7
14500000,58.0,2,17
6350000,36.0,1,6
13300000,56.0,3,1
246368348,245.4,4,9
6600000,33.0,1,4
55000000,151.0,3,10
13300000,34.0,1,3
5900000,43.0,2,2
95000000,134.0,4,20
14200000,84.0,3,13
13500000,60.5,2,10
14900000,45.4,2,8
35000000,85.0,3,5
10500000,38.4,1,8
14700000,52.0,2,1
25000000,97.0,3,8
7000000,33.3,1,10
5999999,38.9,1,14
13500000,35.0,1,5
13900000,57.4,2,13
13700000,40.0,1,15
31570000,65.68,3,9
14079000,39.0,1,8
21477120,48.0,1,42
20163960,47.0,1,16
9703792,28.0,1,9
8500000,64.0,2,17
30639999,52.75,1,6
12668331,66.0,2,11
9449000,42.7,1,7
9730000,57.0,2,7
12850000,46.2,2,2
8300000,60.0,3,1
22600000,56.0,2,14
91520632,157.0,4,43
19500000,52.4,2,18
15300000,62.9,4,4
9990000,32.0,1,12
15700000,59.0,2,14
29990000,95.9,3,3
4450000,18.8,1,1
45000000,100.0,3,15
4900000,19.5,1,1
32990000,86.0,2,17
17917866,59.37,3,11
3800000,20.4,1,1
30220000,61.29,2,14
5700000,33.6,1,2
66119400,130.8,4,8
15098550,47.0,1,4
15200000,74.4,3,17
28300000,72.2,3,12
13700000,54.0,2,8
15699999,52.5,2,1
65157894,92.0,3,13
9000000,41.0,2,2
7974581,29.0,1,2
61000000,136.4,5,43
8551100,37.0,1,7
10500000,41.4,1,2
35000000,77.0,3,32
6000000,35.7,2,1
28642557,56.0,1,5
22570000,75.5,2,5
20000000,94.0,3,1
5076000,37.6,1,4
20900000,53.0,2,8
13140000,55.7,2,2
12500000,40.0,1,2
13722636,48.0,2,13
8100000,56.1,2,1
7197348,57.7,2,1
11957830,61.0,3,5
34900000,78.3,2,22
11700000,56.0,3,2
22900000,74.2,3,4
20963915,93.5,4,19
5582500,41.1,1,5
6250000,31.0,1,5
18900000,90.0,3,16
6599999,44.0,2,3
38664240,73.0,2,2
11550000,45.0,1,6
52000000,99.4,3,10
8700000,44.0,2,9
11856570,67.1,3,5
13000000,62.8,3,9
13700000,44.3,2,1
7361227,26.1,1,16
15267547,78.54,3,12
16200000,83.4,3,12
21607236,58.8,2,10
62532800,97.0,3,27
9850000,59.8,2,13
16177000,76.6,3,18
6600000,18.5,1,5
12500000,34.8,1,7
9750000,42.6,1,5
12000000,34.0,1,3
6850000,30.0,1,2
31000000,105.0,3,13
36778946,52.8,1,9
12200000,55.1,3,2
75000000,178.6,5,17
8750000,59.0,2,8
5800000,45.0,1,1
11100000,80.5,3,15
36740480,82.0,2,39
5200000,33.0,1,18
7200000,38.1,1,4
13500000,43.0,1,23
19500000,40.4,1,23
10900000,56.1,2,14
21650000,37.33,1,23
11990000,58.9,3,2
48000000,92.6,4,9
15852650,77.9,3,13
14500000,34.1,1,1
8100000,32.6,1,2
13990000,50.7,2,3
12800000,80.0,3,5
23879230,61.5,2,15
23000000,69.0,2,3
15723500,53.3,2,3
34800000,78.2,2,41
16400000,59.9,2,2
12700000,33.3,1,5
37000000,93.8,1,4
23500000,72.9,3,20
35534800,96.04,3,5
18466628,37.0,1,18
67714999,69.7,1,4
10600000,27.0,1,2
11300000,43.4,2,5
10110603,39.66,2,23
10700000,36.3,1,12
7560551,26.0,1,12
21350000,91.3,3,4
14300000,87.0,2,22
8450000,63.0,3,3
57800000,164.0,4,23
10200000,64.0,2,2
17046782,39.0,1,25
20946114,66.0,2,17
26500000,56.4,2,8
45778000,97.4,2,19
15000000,70.0,3,17
10940015,35.8,1,4
10000000,44.2,2,4
14750000,37.0,1,4
4300000,23.6,1,16
3750000,20.0,1,1
36058464,43.3,2,8
11600000,60.0,2,2
13900000,32.0,1,8
12000000,54.8,2,14
20821550,61.9,2,18
10500000,45.0,2,2
5850000,37.3,1,2
17200000,41.05,2,21
17390188,79.4,3,22
95000000,205.0,3,3
20000000,74.5,3,9
11700000,38.2,1,3
15200000,50.0,2,7
14000000,67.0,3,2
15500000,36.5,1,13
6200000,32.2,1,9
23500000,78.0,3,7
12783105,33.0,1,16
173484168,161.4,4,13
19121529,43.33,1,46
9800000,37.0,1,6
6309752,42.11,1,13
23190975,65.79,3,16
4350000,12.0,1,1
28500000,99.0,3,3
7199999,31.3,1,3
14000000,68.0,3,1
7811912,22.3,1,17
